Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1.0,1,9238.0,1,1,112.28809734294714,1,19.0,38,9,8,109.21703175331754,0.2522410201733616,0,0.2522410201733616,1,0,1.0,19.0,0,0,6,11,4,10.652241020173362,0,0,6,10,3,10.560819234869978,0,11.517156429393236,0.7270169181560254,2.223854554698182,Enrolled
1,32.71176100734369,1,8014.0,0,1,120.24495807125372,1,37.0,37,9,5,103.5273962260536,0.2449580712537217,0,0.0,1,0,0.0,45.0,0,5,9,13,8,11.734874213761165,0,2,7,10,6,11.574039880307422,0,11.450713836606019,3.4305461216209063,-1.2051846960674821,Enrolled
1,16.53946050272586,2,9147.0,1,1,128.22377648091899,1,37.53946050272586,27,7,7,124.27232755845017,0.46053949727414,0,0.0,1,0,0.46053949727414,20.0,0,0,5,7,4,11.550449582859985,0,0,5,9,4,11.613511557389012,0,13.335464362811543,2.1552447038162037,-1.3888709158099877,Enrolled
1,35.20796526936148,1,9508.848081038157,1,16,130.08217236020016,4,16.936847980663522,34,146,158,139.00735702083483,0.0,0,0.0,1,0,0.0,25.89398987023043,0,0,7,12,3,11.787979740460862,0,0,7,13,2,12.389382091757309,0,11.846994935115216,0.6422013023989446,2.0617624890290944,Enrolled
1,1.0,2,9070.0,1,1,124.72849067716162,1,19.0,37,7,7,125.78011305197374,0.7284906771616132,0,0.0,1,0,0.2715093228383868,18.728490677161613,0,0,6,7,5,12.291396270864645,0,0,6,7,5,12.058673993370288,0,10.62179195277274,-0.6642453385808066,-2.0583985477019078,Enrolled
1,1.0,2,9147.0,1,1,132.34131532100164,1,19.0,37,9,7,130.6115795719978,0.7764474464997246,0,0.0,1,0,0.0,19.0,0,0,5,5,4,11.677046095574848,0,0,5,8,3,11.353792256024189,0,9.712973574900387,-0.3081843822993944,-2.033534589988662,Enrolled
1,17.0,1,9070.0,1,1,136.84242756521607,1,2.3123236753621432,1,2,4,137.28654784695556,1.0,0,0.0,1,1,0.0,18.343838162318928,0,0,6,6,5,12.449858940289715,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled
1,39.53228630840912,1,9003.0,1,1,148.22571230530292,1,5.83886031151531,5,2,2,123.54857538939413,0.17742876946970687,0,0.8225712305302931,0,0,0.0,32.40314107477264,0,0,6,10,5,13.860189945930307,0,0,6,9,5,12.685476022700007,0,11.88068658566671,0.9903432928333551,0.9412330816241823,Enrolled
1,1.0,1,9254.0,1,1,134.27016151338162,1,37.54502691889694,19,9,7,129.37674696236877,1.0,0,0.0,1,0,0.0,21.184811567721432,0,0,6,9,4,12.394545199745915,0,0,6,8,5,11.836962313544285,0,7.6,2.6,0.32,Enrolled
1,17.0,3,171.0,1,1,132.87735791619608,1,1.0306605209509836,37,3,6,125.86202765572057,1.0,0,0.0,1,1,0.9846697395245082,19.045990781426475,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled
1,1.0,1,171.0,1,1,133.37388066497118,1,4.001790936046097,1,2,2,140.41645536319092,1.0,0,0.0,1,1,0.0,18.12522386700576,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.80035818720922,2.5248656797965428,0.4089089455740913,Enrolled
1,1.0,3,9500.0,1,1,125.0,1,2.9136525284059767,1,3,4,119.23593980397136,1.0,0,0.0,1,0,0.0,18.956826264202988,0,0,7,9,6,12.458990422223863,0,0,7,8,6,11.476351573424296,0,12.564060196028645,0.4913652528405977,1.6729991759900984,Enrolled
1,39.65925926291775,1,9500.0,1,1,120.0,1,37.0,37,9,8,103.29629631458874,0.16481481572943713,0,0.0,1,0,0.0,32.6814814741645,0,0,7,13,6,11.443209874369007,0,0,7,14,4,12.501111110562338,0,14.78259258472684,0.6790740761777054,-0.7156296284954979,Enrolled
1,1.0,3,9500.0,1,1,127.52691509381825,1,21.371117922182115,37,7,7,121.03894929290904,1.0,0,0.0,1,0,0.1317287734545619,19.736542453090877,0,0,7,7,6,13.04646246318021,0,0,7,7,6,13.04646246318021,0,8.271816744618265,2.7449016508000184,0.05390787762178495,Enrolled
1,5.384321440235272,1,9991.0,0,1,143.83628126020585,1,37.2740200900147,37,7,7,127.20319085513968,0.0,0,0.0,1,0,0.0,27.629899549926478,0,0,5,10,4,11.42740200900147,0,0,5,10,3,11.368915366646643,0,13.335241288883834,2.745195981997059,-2.8597920057355943,Enrolled
1,1.0,1,9070.0,1,1,125.45771736114443,1,16.266779947854175,37,3,3,128.58570376740192,0.18221467014305492,0,0.0,1,0,0.8177853298569451,18.0,0,1,6,8,6,11.947938664892494,1,0,6,12,5,11.00294230451791,0,13.9,-0.3,0.79,Enrolled
1,44.0,1,9121.348625029417,1,39,173.59465901067983,1,1.8540454652426877,1,7,7,173.59465901067983,0.2135113663106719,0,0.0,1,1,0.7864886336893281,19.786488633689327,0,2,6,12,5,13.599928237705752,0,1,6,10,5,13.45777698027915,0,12.720267049466008,0.32919090695146247,1.576488633689328,Enrolled
1,17.0,2,9124.56437962247,1,1,136.01170538590367,1,38.0,27,5,7,128.31989915603623,1.0,0,0.0,1,0,0.0,19.517558078855487,0,0,5,9,4,12.809364308722927,0,0,5,10,3,13.632315866189787,1,10.028092926168778,1.5377093448011592,1.0636034586391887,Enrolled
1,44.2743757759104,1,9508.920630431372,1,1,135.203515140056,1,16.1326545042016,37,169,184,119.70623517030816,1.0,0,0.0,1,0,0.0,21.3185939439776,0,0,7,11,4,13.01178536565383,0,0,7,8,5,12.519179797851256,0,13.103515140056,-0.029195147619039963,1.223287763809536,Enrolled
3,5.54237373897374,1,9991.0,0,1,138.15633065888713,1,37.267198455233746,37,7,6,140.6031907314025,0.0,0,0.0,1,0,1.0,33.45762626102626,0,0,5,7,4,11.333998069042186,0,0,5,7,4,11.5068793820935,0,9.77407783732725,-0.2121633984857516,-1.8214155075639782,Enrolled
1,1.0,1,9139.218032493362,1,1,128.9155255890163,1,1.4577627945081517,1,9,3,119.06404045482799,0.0,0,0.0,1,1,0.0,19.0,0,0,5,11,3,11.120433956155706,0,0,5,10,3,12.538698131532882,1,9.128881397254077,0.3929218520820663,0.47503267241095415,Enrolled
1,1.0,1,171.0,1,1,124.0,1,12.035910737799139,1,6,6,120.05297353328457,1.0,0,0.0,1,1,0.0,19.180695380917545,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.489112609468073,1.8915827714494724,1.1582937204514574,Enrolled
1,1.0,1,9773.0,1,1,139.06688437533023,1,3.0,2,2,4,140.52273675817165,0.49163945308372003,0,0.0,1,0,0.0,19.0,0,0,6,7,5,11.789743087663684,0,0,6,9,5,12.450836054691628,0,12.611031992488844,0.8408033983920921,1.2579627771608797,Enrolled
1,12.941676327580051,1,9085.0,1,1,110.76077522110113,1,1.0,13,2,5,107.18867152647374,0.2975484513188206,0,0.0,0,0,0.0,20.10735464604354,0,0,5,9,4,14.074387112829704,0,0,5,10,4,14.179398943116967,0,11.010735464604354,0.8380387610550564,1.9366864336307303,Enrolled
1,17.0,1,9670.0,1,1,125.17489003570492,1,37.0,37,5,5,127.95919869783147,0.4349780071409839,0,0.5650219928590161,1,1,0.0,19.0,0,0,6,7,5,13.181165935454771,0,0,6,9,5,13.22174890035705,0,9.72645821356787,1.4,2.7400889273604583,Enrolled
1,17.0,1,9254.0,1,1,119.37777060410018,1,19.0,19,4,4,124.16220679881539,0.0,0,0.0,1,1,0.3111146979499093,18.0,0,0,5,7,4,11.585180403770503,0,0,5,8,3,11.540743129670322,0,13.571121154259746,3.4199967718450814,-2.434230687161786,Enrolled
2,17.0,1,9238.0,1,1,136.98658332688646,1,37.0,37,9,9,132.04321353239928,1.0,0,0.0,1,0,1.0,21.0,0,0,6,8,2,10.174664583172161,0,0,6,13,4,12.142324478481687,0,12.7,3.7,-1.7,Enrolled
1,1.0,1,9853.0,1,1,137.36450375224902,1,37.363708646020754,25,6,6,132.33748401332164,0.6362913539792481,0,0.0,1,0,0.0,18.36370864602075,0,0,6,9,4,12.075805761892864,0,0,6,7,4,12.181854323010375,0,13.281377259273413,1.4906488743252926,-3.718113872740493,Enrolled
1,4.822055407309472,2,9070.0,1,1,128.04448614817264,1,2.522243074086316,3,2,2,134.6084115278237,0.761121537043158,0,0.0,1,0,0.238878462956842,18.0,0,0,6,6,5,12.158155791294577,0,0,6,6,5,12.44316517463342,0,7.910542001843894,2.3133458444517894,1.0820222968323256,Enrolled
1,17.0,3,9500.0,1,1,132.80035817477287,1,16.118710570817687,2,8,4,130.8480214904864,1.0,0,0.0,1,0,0.0,18.0,0,0,7,8,7,13.474021466766413,0,0,8,8,7,13.528903169722062,0,11.296222068359176,1.1278782205772258,1.5879319467931556,Enrolled
1,1.0,2,9500.0,1,1,141.38467242325936,1,10.384919590716638,19,3,4,137.72323853256822,0.5384425255802101,0,0.0,1,0,0.4615574744197899,17.46155747441979,0,0,7,10,5,13.077168281400056,0,0,8,11,6,13.066948078862024,0,11.538491959071663,0.984598273022189,1.7630778737209896,Enrolled
1,43.0,1,9238.0,1,1,109.9906683801729,1,36.83203084311232,37,8,8,109.98413624629394,0.0,0,0.0,1,0,0.009331619827093296,35.8600257025936,0,9,15,23,12,10.690513147747094,0,8,12,18,8,12.308553690270198,0,15.45614138681266,2.7869357322420694,-4.005876605002858,Enrolled
1,43.0,1,171.0,1,1,138.07970725148104,1,15.053138167654032,15,7,3,121.2053138167654,0.24667886452162302,0,0.0,1,1,0.0,22.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.345923153513775,0.41536870711270674,0.6740609336748372,Enrolled
1,17.0,3,9119.0,1,1,136.91476799420897,1,32.80277258714709,37,6,7,126.79147679942089,0.7264617151130048,0,0.0,1,1,0.0,18.0,0,0,5,7,3,11.726461715113004,0,0,5,8,3,12.45292343022601,2,9.952429250028157,1.9708619447599114,-0.01918747325987402,Enrolled
1,43.0,1,171.0,1,1,120.19656116761527,1,3.131040778410185,3,2,2,120.01310407784102,0.9918099513493635,0,0.0,1,1,0.0,22.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.65159730649901,2.576248858913154,0.3238493228657992,Enrolled
1,4.603287601651136,1,171.0,1,1,136.90082190041278,1,3.0,17,1,9,145.47358917678028,1.0,0,0.0,1,0,0.0,20.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.971890370949403,0.24049314024767043,-0.7504054497058609,Enrolled
1,1.0,3,9147.0,1,1,137.37907957794195,1,37.598505684138715,37,9,8,124.32371195711195,0.5985056841387117,0,0.0,1,0,0.40149431586128825,21.394022736554845,0,0,5,6,4,12.795517052416136,0,0,5,6,4,13.822942533482058,0,10.979551705241613,0.9211954526890306,1.9075815915588392,Enrolled
1,34.20170324877983,1,9133.398793532115,1,1,130.6197799970326,4,15.401277436584872,1,191,115,108.0007096869916,0.0,0,0.1999290313008405,1,1,0.0,27.19886450081345,0,0,5,10,5,11.266690320232817,0,0,5,11,2,11.066761288931977,0,15.180361940365714,0.3599787093902521,-0.33220864797552885,Enrolled
1,13.735429845937619,1,9500.0,1,1,127.7959643653711,1,1.4080712692577977,1,3,5,124.02668240572464,0.0,0,0.0,1,1,0.7959643653711012,19.204035634628898,0,0,7,10,5,12.824034461296486,0,0,7,9,6,12.581028707873081,0,14.867489532650414,2.3307180403535326,-2.8663915374209417,Enrolled
1,17.0,3,171.0,1,1,128.5593204055817,1,2.1101698986045725,38,2,5,121.00423545627942,1.0,0,0.0,1,1,0.44491505069771375,20.66525484790686,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled
1,11.143290750872357,2,9670.0,1,1,112.46221203250447,1,37.0,37,9,9,108.65024129315016,0.0,0,0.0,1,0,0.0,25.47007315161423,0,0,5,8,3,11.839842777617806,0,0,5,8,2,11.355904937737337,0,8.080471667146586,1.6924424065008947,-0.5982347416579188,Enrolled
2,43.0,1,9500.0,1,1,130.0,1,37.615985450260176,37,9,6,101.42085383403735,0.0,0,0.0,1,0,0.0,26.912261895316778,0,0,7,11,5,12.196272629127256,0,0,7,8,6,13.048385833267217,0,12.709554895806555,0.3528247345576956,1.15481382225283,Enrolled
1,1.0,1,9241.008395753846,1,1,110.63234628461582,1,19.0,38,7,9,108.61617314230791,0.18802473461541613,0,0.0,1,0,1.0,19.188024734615418,0,0,6,11,4,10.851259363076998,0,0,6,10,4,11.135450705961603,0,12.4,0.5,1.79,Enrolled
1,40.42153827474296,1,9556.0,1,1,129.28923086262853,1,37.35538456868574,25,8,8,114.79769167725749,0.3553845686857394,0,0.0,1,0,0.6446154313142606,23.28923086262852,0,0,7,13,6,10.817091580616736,0,0,7,8,7,11.850162090671146,0,12.7,3.7,-1.7,Enrolled
1,45.945873939631426,1,9085.0,1,39,140.0,1,1.0,2,7,3,140.0,0.2162082155146028,0,1.0,0,0,0.0,23.35137535345619,0,3,6,10,4,12.662156161635952,0,1,6,17,2,11.651345750860221,0,11.643271245698891,0.6945873939631425,2.1618781306851167,Enrolled
1,9.867624226112266,2,9147.0,1,1,118.66267954239605,1,2.1084530282640332,38,5,7,120.99043090175053,1.0,0,0.0,1,1,0.0,18.445773485867985,0,0,5,9,4,11.442783142665022,0,0,5,7,4,11.778907462987785,0,13.231339771198025,0.05661878869438669,1.2357734858679834,Enrolled
1,1.0836738166866038,4,9238.0,1,1,125.03137768125748,1,19.0,37,8,6,114.92771695177744,1.0,0,0.9947703864570873,1,0,1.0,19.0,0,0,6,9,5,11.399651359079707,0,0,6,8,3,10.004358011268328,0,8.926148067714564,1.3911096569770482,3.495775451163277,Enrolled
1,44.0,1,9130.0,1,39,142.39009239971907,1,1.0,14,4,6,142.39009239971907,0.23900923997190615,0,0.0,1,0,0.0,20.0,0,1,5,10,4,12.304396304011238,0,0,5,9,2,14.378575976073044,0,13.159071356087091,0.10631570795224032,1.017058777973311,Enrolled
1,1.0,1,9670.0,1,1,131.0,1,37.0,37,9,6,127.051692309251,0.03531135494023907,0,0.0,1,0,1.0,18.0,0,0,5,6,3,12.63135531505976,0,0,5,5,4,12.535311354940239,0,9.33643956110757,-0.6799413932031872,-2.9985289390055776,Enrolled
1,1.0,1,9070.0,1,1,131.2372013481937,1,1.5085324345375357,1,3,7,136.54914675654624,1.0,0,0.0,1,0,0.0,18.745733782731232,0,0,6,6,5,11.637315135269963,0,0,6,8,3,11.466154730811853,2,7.6,2.6,0.32,Enrolled
1,42.19007775933905,1,8014.0,0,1,127.97519439834763,1,37.797519439834765,9,107,98,101.37686780912361,0.0,0,0.0,1,0,0.0,52.98759719917381,0,7,11,12,11,13.11040355792757,0,5,9,12,9,12.551275626686767,0,12.942976672198284,2.8900777593390505,-1.1958234051885588,Enrolled
1,43.91614696023876,1,9003.0,1,1,140.0,1,1.0,1,4,4,140.0,0.041926519880619795,0,0.0,1,1,0.0,20.12577955964186,0,0,6,11,5,11.315661804020758,0,0,6,12,5,11.793084287045044,0,16.170651436083567,0.4048162997015492,-1.0516492724251463,Enrolled
2,1.0,1,9991.0,0,1,136.68853323828125,1,30.37706647656248,37,9,7,131.42042052317706,0.3679407513020845,0,0.0,1,0,0.6320592486979155,31.37706647656248,0,0,5,8,3,6.952651735677071,0,0,5,8,3,7.205475435156237,1,8.737706647656248,0.45099855442708736,-1.8542838155208294,Enrolled
1,8.596247779718869,1,9080.096025754929,1,1,148.3653419183096,1,1.0,1,3,3,141.59044182946514,0.3269316163380791,0,0.0,1,0,0.0,18.0,0,0,5,8,2,12.980794849014238,0,0,5,6,4,12.83653419183096,0,8.188476909408543,1.488432504450531,-0.804644760202992,Enrolled
1,39.12891069135644,1,9147.0,1,1,139.0222389933511,1,32.78891823836444,21,138,171,115.16377685536568,0.14888805033244468,0,0.14888805033244468,1,0,0.0,19.0,0,0,5,10,4,11.425555974833777,0,0,5,9,2,10.865184069946967,0,13.155559748337778,-0.04689031443484404,1.1949754969042496,Enrolled
1,39.0,1,9991.0,0,1,164.35989461274463,1,19.0,31,8,8,149.35823114747055,0.6943957845097851,0,0.0,1,0,0.6943957845097851,28.0,0,0,5,7,4,10.875043793941193,0,0,5,6,4,10.750087587882387,0,9.8278459016863,-0.12767072592152728,-1.6347635127175557,Enrolled
1,17.0,4,9119.0,1,1,138.8766507618282,1,34.77971371290761,19,8,4,131.89117746591637,1.0,0,0.12334923817179944,1,1,0.0,18.0,0,0,5,8,4,12.5,0,0,5,7,3,14.249628769631867,0,8.192076343224638,2.3409665998392213,0.5013233801125452,Enrolled
1,42.98533735050899,1,9500.0,1,1,139.974706929628,1,19.0,37,8,6,125.68423765179716,0.9963343376272473,0,0.003665662372752676,1,0,0.9963343376272473,19.032990961354773,0,0,7,8,4,11.207972815660737,0,0,7,7,5,11.20843102345733,0,7.623093672948341,2.589369579119017,0.3217228613151938,Enrolled
1,40.10492859152055,1,9003.0,1,1,146.3169046949315,1,8.892952488109573,8,2,2,127.36619061013697,0.36830953050684834,0,0.6316904694931517,0,0,0.0,30.685214225438365,0,0,6,11,5,13.351174584437135,0,0,6,9,5,12.526408722471992,0,12.720561934230133,1.4102809671150662,-0.21932194548163775,Enrolled
1,17.0,1,9500.0,1,1,133.38332757145452,1,1.0,1,4,7,126.40472039762726,0.44861063095454257,0,0.0,1,0,0.5513893690454574,18.551389369045456,0,0,7,10,5,13.215586567049513,0,0,7,9,6,12.486094503606724,0,14.109307044040918,1.768195548804552,-1.4356278089159256,Enrolled
1,1.0,1,9085.0,1,1,124.33242562921642,1,3.2779290617972627,1,2,8,120.98174485112874,0.722070938202737,0,0.0,1,0,0.0,18.722070938202737,0,0,6,13,4,11.71662128146082,0,0,6,17,3,12.630790045785757,0,12.038692219663558,0.5277929061797263,1.8539236842133704,Enrolled
1,1.0,4,9500.0,1,1,124.20337046325552,1,4.820867512558808,19,3,7,119.12781653879027,1.0,0,0.0,1,0,0.0,19.0,0,0,7,11,4,11.845644785093569,0,0,7,7,5,13.57725402019618,0,13.58134818530221,-0.197576202418567,0.9299791900279584,Enrolled
1,44.0,1,9085.0,1,39,144.06955665813217,1,1.0,8,3,4,144.06955665813217,1.0,0,0.0,1,0,0.0,19.593044334186786,0,1,5,10,3,13.711653201024141,0,0,5,10,2,14.24608538596771,0,13.41165320102414,1.3278226632528636,-0.22331960787490734,Enrolled
1,7.264411170845269,3,9500.0,1,1,131.47626871639955,1,37.0,37,7,7,124.86135653599122,1.0,0,0.0,1,0,1.0,18.60847430182217,0,0,7,8,6,12.445902918645755,0,0,7,8,6,12.782615019078689,0,10.06559368690231,-0.251864022551039,-1.1075579113659573,Enrolled
1,1.0,4,9500.0,1,1,125.0,1,1.8252436816972475,1,3,6,117.16796299522477,1.0,0,0.0,1,0,0.0,18.412621840848622,0,0,7,9,6,12.302207718268527,0,0,7,8,6,11.650950490769805,0,14.63203700477523,0.38252436816972474,0.19820518869977033,Enrolled
1,39.0,1,9147.0,1,4,137.89976521082798,1,37.0,37,6,9,134.1133020866243,0.0,0,0.30438185350319313,1,0,0.0,36.82629112101916,0,0,5,6,4,13.408607180891698,0,0,5,9,4,11.961502351760004,0,9.825978068789782,1.7652582242038317,1.3077777680254656,Enrolled
1,1.0,1,9773.0,1,1,139.95816257314436,1,3.0064365272085576,2,4,5,133.36588640579464,1.0,0,0.0,0,1,0.0,28.97103562756149,0,0,6,7,6,16.48605419105885,0,0,6,6,4,13.7942071255123,0,11.104183742685562,0.5996781736395721,2.019259799371016,Enrolled
1,3.4783573498393627,2,9085.0,1,1,137.57630403713856,1,1.0,16,5,5,127.08815201856929,0.6195893374598407,0,0.0,1,0,0.0,19.38041066254016,0,0,5,9,4,11.510794906340545,0,0,5,9,3,12.873196447087983,0,9.996587174003004,1.496809078633538,0.4987930113938749,Enrolled
1,17.0,2,9070.0,1,1,143.93352096867594,1,3.0,2,3,4,148.79853457365957,1.0,0,0.0,1,0,0.6445069895586426,19.289013979117286,0,0,6,6,6,12.677746505220679,0,0,6,6,4,12.792863619272428,0,12.02456328016142,2.882366075984878,-0.47710404408173046,Enrolled
1,1.0,1,9238.0,1,1,134.58839466255418,1,37.20580266872292,15,4,8,122.02901334361458,0.0,0,0.7941973312770843,1,0,0.0,18.41160533744583,0,0,6,10,4,10.888123736212082,0,0,5,13,1,7.941973312770843,0,7.970444803701248,1.9002709263420867,-0.38796118040683014,Enrolled
1,1.0,1,9670.0,1,1,126.4420561610612,1,17.512149762829885,2,4,7,118.68126162327484,1.0,0,0.0,1,0,0.0,18.09299063982313,0,0,5,7,5,12.27133957073785,0,0,5,9,3,12.0,0,13.481542120795906,-0.34649531991156607,0.42640659829155325,Enrolled
2,39.0,1,9991.0,0,1,148.2359546610322,1,35.76460680084517,35,46,46,123.53477559108973,0.0,0,0.0,1,0,0.0,36.470786398309656,0,0,5,6,1,4.529775063567705,0,0,5,6,1,5.147471663145119,0,8.658764080507103,0.6001122923754723,-1.7034157983024631,Enrolled
1,1.0,1,9085.0,1,1,140.29070178874736,1,1.0,1,9,3,130.30792501394518,0.5190271101138763,0,0.0,1,0,0.0,19.0,0,0,5,7,4,13.302183937275993,1,0,5,7,4,12.09254624090426,0,10.24703826158077,3.170929821125264,-0.72843476243003,Enrolled
1,11.277208414483638,1,9147.0,1,1,119.43069789637909,1,1.0,38,7,7,117.68465105181046,0.6423255259052274,0,0.0,1,1,0.0,19.715348948189543,0,0,5,10,2,10.768255855571079,0,0,5,6,3,11.481744144428921,0,13.508790869693795,1.322651290417977,-0.30239567345441953,Enrolled
1,1.0,1,9500.0,1,1,139.25941437793188,1,37.0,38,6,6,122.11066993103711,1.0,0,0.0,1,0,0.9351464055170317,18.93514640551703,0,0,8,9,6,11.991278855113242,0,0,8,9,6,11.991278855113242,0,9.4,-0.8,-3.12,Enrolled
1,41.31993514971253,1,9500.0,1,1,131.7979497410272,1,38.0,26,7,8,116.81008916914527,0.4200162125718687,0,0.0,1,0,0.4200162125718687,23.840032425143736,0,0,7,11,6,12.599819292960523,1,0,7,8,6,12.899477585065004,1,13.343889754511292,-0.16201783382905555,-1.844035667658111,Enrolled
1,1.0,1,9238.0,1,1,128.82366953244525,1,37.43851541204047,37,6,8,121.1122969175919,0.0,0,0.0,1,0,0.0,19.0,0,0,6,12,2,11.830625566430346,0,0,6,10,4,10.614075623979762,0,7.6,2.6,0.32,Enrolled
1,45.15075867817361,1,9991.0,0,1,134.3933990558383,1,37.43933990558383,37,88,89,132.25276553736077,0.0,0,0.43933990558382907,1,0,0.0,24.121320188832343,0,2,7,12,5,11.604092370177765,0,1,6,11,3,11.843108872538169,0,9.965254179390726,1.4,2.5176316328833774,Enrolled
1,17.0,1,9254.0,1,1,119.79302466680709,1,1.0,1,4,7,124.24662656653327,0.3965123334035452,0,0.0,1,1,0.0,19.793024666807092,0,0,6,8,5,10.945387856903007,0,0,6,11,2,12.152134723836479,0,9.531160533108656,1.875814800084254,1.1769524865669658,Enrolled
3,39.0,1,9991.0,0,1,153.23532062773637,13,37.0,31,9,9,150.66474246627618,0.0,0,0.0,1,0,0.3235320627736378,30.323532062773637,0,0,5,11,3,10.387255341540714,0,0,5,10,4,12.055876255620634,0,13.402949394598277,1.244123744379367,-0.10266256722578104,Enrolled
1,17.0,1,9119.0,1,1,120.39002200063847,1,4.510198005746144,19,9,8,116.71247249920192,0.0,0,0.0,1,1,0.8049889996807698,18.39002200063846,0,0,5,7,4,13.94852530073423,0,0,5,9,5,13.642411695621313,0,11.1,0.6,2.02,Enrolled
1,1.0,1,9254.0,1,1,137.57161351884608,1,23.856772962307858,19,9,4,131.21419324057698,0.26982072012821434,0,0.0,1,1,0.0,22.079282880512856,0,0,6,8,6,12.73203614278975,0,0,6,9,4,12.892071711948715,0,11.323914327346106,3.4031972078589643,-1.154962145341007,Enrolled
1,14.200790562880993,1,9773.0,1,1,123.11690213682125,1,37.174950589819936,19,8,9,110.95327573982698,0.17495058981993794,0,0.0,1,0,0.17495058981993794,18.17495058981994,0,0,6,8,4,12.495029646108037,0,0,6,9,6,12.40357848909701,0,15.5,2.8,-4.06,Enrolled
1,39.0,1,9500.0,1,29,131.5445926150167,1,37.0,37,9,7,115.30145737322812,0.4982556822634536,0,0.0,1,0,0.0,34.97209091621526,0,1,8,10,7,12.047861407423957,0,1,8,10,7,12.047861407423957,0,11.753314203699437,2.554011930794057,0.013999546986280587,Enrolled
1,1.0,3,9500.0,1,1,139.69176688346266,1,2.8458834417313374,19,2,3,133.59194264633732,1.0,0,0.0,1,0,0.0,17.15411655826866,0,0,7,13,5,12.533315448323439,0,0,8,13,5,12.52430085257961,0,11.162173911931356,1.5078815907880636,1.2930619810208792,Enrolled
1,43.0,1,9119.644060221684,1,1,130.0,1,1.0,1,8,1,128.11710185848796,0.0585509292439792,0,0.9414490707560208,0,1,0.0,27.351305575463876,0,0,5,5,0,0.7611620801717296,0,0,5,7,0,0.8197130094157088,0,13.636520818402094,-0.3292754646219896,0.5610658666560413,Enrolled
1,1.0,2,9500.0,1,1,136.0,1,1.3342383186960607,1,6,1,128.6549018569512,1.0,0,0.0,1,0,0.0,18.665761681303938,0,0,7,8,5,13.26250174141833,0,0,7,8,5,13.26250174141833,0,7.6,2.6,0.32,Enrolled
3,39.6453090686656,1,9991.0,0,2,120.6453090686656,1,37.0,37,9,9,112.79633929755093,0.0,0,0.0,1,0,0.0,37.0,0,0,5,13,2,11.247597532753488,0,0,5,6,3,12.681312274151814,0,11.990160024467842,2.732036397001604,-2.0054462925017162,Enrolled
1,1.0,1,171.0,1,1,129.2460856084455,1,24.5540622399226,37,4,6,127.65518445144012,1.0,0,0.0,1,0,0.0,18.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled
1,1.0,1,9070.0,1,1,124.57722992934481,1,1.4227700706551871,1,5,3,129.73818012199476,0.21138503532759356,0,0.0,0,0,0.0,18.422770070655186,0,0,6,9,5,11.98156879753277,0,0,6,10,4,10.97425668758968,0,13.58292244700861,-0.13089197173792522,1.0013850353275937,Enrolled
